barcode,page,page_url,crop_filename,x,y,width,height
7473957,20,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-301-310-%5B7473957%5D/7473957-p20.jpg,7473957-20-handprint-0.jpg,293.68464821949493,465.12833404693436,703.569567904121,851.3359525870679
7473957,18,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-301-310-%5B7473957%5D/7473957-p18.jpg,7473957-18-handprint-0.jpg,238.27224788337082,491.9949390690551,708.6070588437686,856.3734434307781
7473957,16,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-301-310-%5B7473957%5D/7473957-p16.jpg,7473957-16-handprint-0.jpg,367.56784866766037,371.09515882000403,651.5154948610952,975.5940600652594
7473957,14,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-301-310-%5B7473957%5D/7473957-p14.jpg,7473957-14-handprint-0.jpg,238.27224788337082,330.7952320703203,725.3986953092607,918.5024971698742
7473957,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-301-310-%5B7473957%5D/7473957-p4.jpg,7473957-4-handprint-0.jpg,244.98890246956768,384.5284677365651,770.7361137660895,856.3734434307784
11085777,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-11-20-%5B11085777%5D/11085777-p8.jpg,11085777-8-handprint-0.jpg,134.84239631336405,521.3166337068776,954.5142857142858,679.5165897604923
11085777,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-11-20-%5B11085777%5D/11085777-p6.jpg,11085777-6-handprint-0.jpg,85.04331797235022,493.03117212897826,1023.7493087557602,681.4164453223651
11085777,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-11-20-%5B11085777%5D/11085777-p2.jpg,11085777-2-handprint-0.jpg,13.802764976958525,471.4152281121588,952.3907834101382,692.2583980385755
11087619,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-211-220-%5B11087619%5D/11087619-p2.jpg,11087619-2-handprint-0.jpg,159.97408359926806,218.14957721040966,688.1627423393239,872.5983088416385
7461022,9,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-11-81-90-%5B7461022%5D/7461022-p9.jpg,7461022-9-handprint-0.jpg,78.41196433521057,316.57105383959606,710.5906923676899,899.3715872079047
7473933,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-51-60-%5B7473933%5D/7473933-p10.jpg,7473933-10-handprint-1.jpg,366.88374741527457,374.76731150406016,509.4828799722088,634.8830554351764
7473933,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-51-60-%5B7473933%5D/7473933-p8.jpg,7473933-8-handprint-1.jpg,221.41957774669737,444.9913966424882,654.2304773764088,636.3162000298383
7473933,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-51-60-%5B7473933%5D/7473933-p2.jpg,7473933-2-handprint-0.jpg,123.96574979139437,436.39252907451703,871.3518734827093,1086.3236027536427
7473930,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-21-30-%5B7473930%5D/7473930-p12.jpg,7473930-12-handprint-0.jpg,178.92101782590206,357.4402760922615,745.6371663420347,961.7566033507959
7473930,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-21-30-%5B7473930%5D/7473930-p10.jpg,7473930-10-handprint-0.jpg,230.6860795955854,491.8438166805272,655.3236543183317,859.3014325471028
7473930,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-21-30-%5B7473930%5D/7473930-p8.jpg,7473930-8-handprint-0.jpg,306.68213956737304,524.8945825301109,646.5112994409625,887.9460159859431
7473930,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-21-30-%5B7473930%5D/7473930-p6.jpg,7473930-6-handprint-0.jpg,239.49783076686404,422.4393066135715,687.2624375658613,911.0810858813585
7473930,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-21-30-%5B7473930%5D/7473930-p6.jpg,7473930-6-handprint-1.jpg,222.97709909460784,427.3968215911605,739.0273968055976,755.7456165835697
7473930,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-21-30-%5B7473930%5D/7473930-p4.jpg,7473930-4-handprint-0.jpg,293.4660913586822,540.8693854143322,723.606657443925,873.6252557320777
7473930,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-21-30-%5B7473930%5D/7473930-p2.jpg,7473930-2-handprint-0.jpg,257.11994455060415,500.1070076421659,643.2071531065111,883.5393360058641
7473916,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-161-170-%5B7473916%5D/7473916-p6.jpg,7473916-6-handprint-0.jpg,162.0442006063258,409.4677116966503,762.9208433839117,941.6295731283766
7473916,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-161-170-%5B7473916%5D/7473916-p4.jpg,7473916-4-handprint-0.jpg,197.57049149256812,311.6330894640979,812.8193020229552,1028.7685143458013
11017359,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-11-20-%5B11017359%5D/11017359-p6.jpg,11017359-6-handprint-1.jpg,195.03075371373646,370.1802611584044,760.3834827376628,1049.4108144365314
11017359,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-11-20-%5B11017359%5D/11017359-p6.jpg,11017359-6-handprint-2.jpg,175.5771162243413,842.9693084603023,788.9164479476766,586.067398300816
11017359,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-11-20-%5B11017359%5D/11017359-p6.jpg,11017359-6-handprint-3.jpg,202.64304664436935,715.7614561093282,742.6214658995193,693.7412611731579
11017359,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-11-20-%5B11017359%5D/11017359-p4.jpg,11017359-4-handprint-1.jpg,233.09433195559015,455.66209712821205,750.229678350012,983.0830829105251
11045217,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-341-350-%5B11045217%5D/11045217-p12.jpg,11045217-12-handprint-0.jpg,195.90340460585068,454.6587019459816,747.9074274667015,910.5495412956108
11045217,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-341-350-%5B11045217%5D/11045217-p10.jpg,11045217-10-handprint-0.jpg,234.10181923270974,452.19143972693564,744.2061180225693,908.0792672445549
11085777,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-11-20-%5B11085777%5D/11085777-p4.jpg,11085777-4-handprint-0.jpg,13.254197868663594,439.5628478343102,986.3668202764977,683.7644299644825
11017362,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-101-110-%5B11017362%5D/11017362-p2.jpg,11017362-2-handprint-0.jpg,78.53477650193126,242.48842598619945,777.9120653093466,964.7943757323271
11609502,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-521-530-%5B11609502%5D/11609502-p4.jpg,11609502-4-handprint-0.jpg,256.2690352616789,354.3528230865747,730.8527500675011,1063.058469259724
11609502,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-521-530-%5B11609502%5D/11609502-p2.jpg,11609502-2-handprint-0.jpg,199.8969619550401,465.59124215249375,722.8060230556321,898.6236561824355
7461056,16,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-21-30-%5B7461056%5D/7461056-p16.jpg,7461056-16-handprint-0.jpg,303.2852851799256,732.7522559311568,576.4780898010499,579.9508376327166
7473947,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-201-210-%5B7473947%5D/7473947-p10.jpg,7473947-10-handprint-0.jpg,218.34422517685968,285.6066876057017,770.0658312711926,1061.5211017153904
7461056,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-21-30-%5B7461056%5D/7461056-p12.jpg,7461056-12-handprint-0.jpg,158.73035865761585,638.4166856486387,624.4622410222781,463.1137432779059
7473947,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-201-210-%5B7473947%5D/7473947-p8.jpg,7473947-8-handprint-0.jpg,244.6621342666145,270.9858461538461,787.6134759149663,1058.5993846153845
7473947,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-201-210-%5B7473947%5D/7473947-p6.jpg,7473947-6-handprint-0.jpg,258.30966705295964,244.66647982604496,736.9237575202803,1057.622034307804
7461056,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-21-30-%5B7461056%5D/7461056-p8.jpg,7461056-8-handprint-0.jpg,136.92650945991062,295.6601863864597,634.0559346692684,937.5654878036705
7461056,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-21-30-%5B7461056%5D/7461056-p8.jpg,7461056-8-handprint-1.jpg,601.7845743549864,753.541006011508,119.48509360342473,468.3466669307636
7473947,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-201-210-%5B7473947%5D/7473947-p4.jpg,7473947-4-handprint-0.jpg,211.51998305237092,277.80923076923074,766.1685545410446,1017.6590769230771
7473947,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-201-210-%5B7473947%5D/7473947-p2.jpg,7473947-2-handprint-0.jpg,167.65634767546473,262.2122831601835,844.1481137732313,1086.8650398647012
7461056,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-21-30-%5B7461056%5D/7461056-p6.jpg,7461056-6-handprint-0.jpg,141.5700425955301,428.1504184840257,790.080222065858,920.2379661283367
7461056,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-21-30-%5B7461056%5D/7461056-p4.jpg,7461056-4-handprint-0.jpg,102.57030853644186,231.84251365397037,734.1680153514085,896.817165219624
7461056,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-21-30-%5B7461056%5D/7461056-p2.jpg,7461056-2-handprint-0.jpg,111.63421660390452,250.30805092343533,653.2430058408252,892.2130177514792
7461056,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-21-30-%5B7461056%5D/7461056-p2.jpg,7461056-2-handprint-1.jpg,71.51515349485504,251.18020441097363,723.8874430545845,490.15025999641387
11019740,20,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p20.jpg,11019740-20-handprint-0.jpg,349.5407685098407,480.7513034768189,622.4554826616683,922.6646195548556
11019740,18,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p18.jpg,11019740-18-handprint-0.jpg,300.2061855670103,531.1357195617258,665.4920337394565,926.8633208952652
11019740,16,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p16.jpg,11019740-16-handprint-0.jpg,315.9512652296158,606.712343689086,740.0187441424556,837.6409174115764
11019740,14,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p14.jpg,11019740-14-handprint-0.jpg,262.4179943767573,561.5763042796902,729.5220243673853,847.0879954274966
11019740,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p12.jpg,11019740-12-handprint-0.jpg,277.1134020618557,519.5892908756013,768.3598875351453,889.0750088315871
11019740,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p10.jpg,11019740-10-handprint-0.jpg,226.7291471415183,538.4791582168068,779.9062792877227,909.0116004205764
11019740,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-61-70-%5B11019740%5D/11019740-p2.jpg,11019740-2-handprint-0.jpg,166.89784442361764,446.11201741844553,635.0515463917523,948.9065029324129
7473958,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-311-320-%5B7473958%5D/7473958-p8.jpg,7473958-8-handprint-0.jpg,366.33552014995314,331.69740589230304,671.7900656044985,916.3665675442437
7473958,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-311-320-%5B7473958%5D/7473958-p6.jpg,7473958-6-handprint-0.jpg,289.70946579194003,392.5785753282321,664.4423617619491,900.621437517711
7473958,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-311-320-%5B7473958%5D/7473958-p2.jpg,7473958-2-handprint-0.jpg,279.21274601686974,449.2545988321324,726.3730084348642,910.0554607183628
7461081,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-23-71-80-%5B7461081%5D/7461081-p12.jpg,7461081-12-handprint-0.jpg,134.01766285627266,435.32986508364814,574.1031731259654,537.9840690771723
7461081,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-23-71-80-%5B7461081%5D/7461081-p10.jpg,7461081-10-handprint-0.jpg,160.70374023083806,536.3262757513796,515.0281252219996,604.093133698305
7461081,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-23-71-80-%5B7461081%5D/7461081-p10.jpg,7461081-10-handprint-1.jpg,180.06569982565009,552.7839412527758,452.1017565388606,583.7630763142272
7461081,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-23-71-80-%5B7461081%5D/7461081-p8.jpg,7461081-8-handprint-0.jpg,155.86325033213507,418.21832332959565,565.3692201685109,672.8280896159002
7461081,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-23-71-80-%5B7461081%5D/7461081-p6.jpg,7461081-6-handprint-0.jpg,74.13861386138615,381.1485148514852,710.970297029703,740.4356435643564
7461081,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-23-71-80-%5B7461081%5D/7461081-p4.jpg,7461081-4-handprint-0.jpg,133.59654839603363,276.8764112033792,650.562716032439,849.0231210677042
7461081,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-23-71-80-%5B7461081%5D/7461081-p2.jpg,7461081-2-handprint-0.jpg,25.660441438457987,253.78400431732342,767.0550674050561,853.5506961683758
11609499,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-201-210-%5B11609499%5D/11609499-p4.jpg,11609499-4-handprint-0.jpg,112.83302179917511,230.75491820017697,946.4001534970622,685.1489641714505
11609499,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-201-210-%5B11609499%5D/11609499-p2.jpg,11609499-2-handprint-0.jpg,75.1958224543081,328.8563968668407,929.420365535248,546.4229765013055
11513099,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-161-170-%5B11513099%5D/11513099-p8.jpg,11513099-8-handprint-0.jpg,183.22248460801387,223.38750788693204,571.2416427319023,905.1136049626173
11513099,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-161-170-%5B11513099%5D/11513099-p6.jpg,11513099-6-handprint-0.jpg,102.27679388354541,270.0353582687357,637.204387081166,911.2986390157865
11513099,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-161-170-%5B11513099%5D/11513099-p4.jpg,11513099-4-handprint-0.jpg,80.89475721988877,222.4755456730565,713.3255404720525,954.0771266097524
11513099,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-161-170-%5B11513099%5D/11513099-p2.jpg,11513099-2-handprint-0.jpg,150.40270078646046,192.8266169145417,687.4414178838884,930.8472007541542
7530121,14,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-81-90-%5B7530121%5D/7530121-p14.jpg,7530121-14-handprint-0.jpg,97.31958762886599,376.90721097947977,747.2164948453615,914.6391618736169
7530121,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-81-90-%5B7530121%5D/7530121-p12.jpg,7530121-12-handprint-0.jpg,48.70402196545018,267.8757925828059,780.1040759638483,917.8314774075458
7530121,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-81-90-%5B7530121%5D/7530121-p10.jpg,7530121-10-handprint-0.jpg,33.546991877359574,293.9076094168717,809.4944340464476,880.0433561968058
7530121,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-81-90-%5B7530121%5D/7530121-p8.jpg,7530121-8-handprint-0.jpg,115.0422587804599,250.2413360177936,691.9330017160501,987.5295676406892
7530121,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-81-90-%5B7530121%5D/7530121-p6.jpg,7530121-6-handprint-0.jpg,112.55482661668229,236.4461162853157,682.6166822867856,990.3205486881527
7530121,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-81-90-%5B7530121%5D/7530121-p4.jpg,7530121-4-handprint-0.jpg,110.51546391752578,207.01030624912337,742.2680412371132,961.6494704640553
11098384,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-341-350-%5B11098384%5D/11098384-p8.jpg,11098384-8-handprint-0.jpg,237.15244145659332,654.9827004228018,678.7080267929872,701.1082427060983
11098384,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-341-350-%5B11098384%5D/11098384-p6.jpg,11098384-6-handprint-2.jpg,209.1098725943701,614.4820517334947,700.5843605769651,708.415613781927
11098384,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-341-350-%5B11098384%5D/11098384-p4.jpg,11098384-4-handprint-3.jpg,304.96865123085826,429.1727617998284,647.7492877492878,867.918150256902
11098384,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1906-341-350-%5B11098384%5D/11098384-p2.jpg,11098384-2-handprint-1.jpg,231.57833784054486,630.1979216019785,676.4672364672365,757.8329436985817
11002058,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-221-230-%5B11002058%5D/11002058-p4.jpg,11002058-4-handprint-0.jpg,383.53439535450525,239.11323757874973,640.8234194515917,948.8013267124791
11002058,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-221-230-%5B11002058%5D/11002058-p2.jpg,11002058-2-handprint-0.jpg,219.97999426233233,263.0253375815506,685.7788487720098,944.0218479745107
7461196,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1911-68-21-30-%5B7461196%5D/7461196-p2.jpg,7461196-2-handprint-0.jpg,86.81788634622251,173.75714848083592,719.7372351547708,1017.834305550585
7473959,27,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p27.jpg,7473959-27-handprint-0.jpg,241.15098741319446,606.264910862338,765.8119658119658,652.5324961649899
7473959,25,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p25.jpg,7473959-25-handprint-0.jpg,253.91452017672722,627.0070460495635,792.9344729344729,639.7705482592236
7473959,23,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p23.jpg,7473959-23-handprint-0.jpg,242.74642900863606,553.6169083440165,666.894586894587,644.5568615878464
7473959,21,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p21.jpg,7473959-21-handprint-0.jpg,261.89172815393516,596.6923070066168,741.8803418803418,634.9827224295013
7473959,19,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p19.jpg,7473959-19-handprint-0.jpg,241.15098741319446,622.2207327209408,776.9800569800569,660.5112393499217
7473959,17,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p17.jpg,7473959-17-handprint-0.jpg,169.35611561832263,612.6481060636953,842.3931623931624,662.1066771261293
7473959,15,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p15.jpg,7473959-15-handprint-0.jpg,281.03702729923435,574.3575994347148,652.5356125356126,647.7477371402614
7473959,13,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p13.jpg,7473959-13-handprint-0.jpg,290.6096768718839,741.8767988183872,689.2307692307693,638.1735903814083
7473888,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-91-100-%5B7473888%5D/7473888-p6.jpg,7473888-6-handprint-0.jpg,20.03632694248234,404.26202867059186,1035.9959636730575,690.6634075829936
7473888,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-91-100-%5B7473888%5D/7473888-p4.jpg,7473888-4-handprint-0.jpg,125.44904137235116,250.89574358271233,833.9374369323915,994.0250412419841
7473959,9,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p9.jpg,7473959-9-handprint-0.jpg,263.4871697493768,633.3887971543935,676.4672364672365,639.7705482592238
11096401,17,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-381-390-%5B11096401%5D/11096401-p17.jpg,11096401-17-handprint-0.jpg,293.04069556144765,362.9758658258774,694.871248155624,907.9946735338459
7473959,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p6.jpg,7473959-6-handprint-0.jpg,306.5640928262999,577.5484749871296,703.5897435897435,650.9386126926765
11096401,13,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-381-390-%5B11096401%5D/11096401-p13.jpg,11096401-13-handprint-0.jpg,206.4592940340696,399.6064577899568,718.181625489918,955.7254448809798
7473959,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p4.jpg,7473959-4-handprint-0.jpg,271.46437772658476,547.2351572391864,654.1310541310542,663.7021149023368
11096401,11,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-381-390-%5B11096401%5D/11096401-p11.jpg,11096401-11-handprint-0.jpg,234.20974324156256,342.99554293637954,697.0912840922234,951.285373127758
11096401,9,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-381-390-%5B11096401%5D/11096401-p9.jpg,11096401-9-handprint-0.jpg,250.86001276605836,483.9678211011699,673.7809067579294,945.7352834362309
11096401,7,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-381-390-%5B11096401%5D/11096401-p7.jpg,11096401-7-handprint-0.jpg,305.2508932127446,567.2191664740775,649.3605114553355,921.3148887935113
10983896,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-31-40-%5B10983896%5D/10983896-p12.jpg,10983896-12-handprint-0.jpg,67.24198201595495,545.2218938408796,936.4850633922739,610.0465776096464
10983896,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-31-40-%5B10983896%5D/10983896-p10.jpg,10983896-10-handprint-0.jpg,23.150725306236343,509.3368010403122,958.4791501715732,593.8404066674548
10983896,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-31-40-%5B10983896%5D/10983896-p10.jpg,10983896-10-handprint-1.jpg,53.2478966884355,476.9244591559286,966.582234774473,634.3558340229342
7461058,18,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-41-50-%5B7461058%5D/7461058-p18.jpg,7461058-18-handprint-0.jpg,114.32492431886983,419.58009724005876,858.0262361251262,975.8773048167658
7461058,16,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-41-50-%5B7461058%5D/7461058-p16.jpg,7461058-16-handprint-0.jpg,55.1523713420787,171.40853898626057,789.3118062563067,985.5049312988549
10983896,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-31-40-%5B10983896%5D/10983896-p8.jpg,10983896-8-handprint-0.jpg,76.49472023832425,564.0128184301853,947.632923181228,562.8710920770878
10983896,6,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-31-40-%5B10983896%5D/10983896-p6.jpg,10983896-6-handprint-0.jpg,74.08365544753488,500.07687090210266,1032.5661815536055,647.0902102645264
7473959,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1905-321-330-%5B7473959%5D/7473959-p2.jpg,7473959-2-handprint-0.jpg,314.54130080350785,681.2503077321536,719.5441595441595,673.2731378523858
10983896,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-31-40-%5B10983896%5D/10983896-p4.jpg,10983896-4-handprint-0.jpg,105.33336386140876,494.29419440988136,1036.0497799589152,638.9939000333829
11085778,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1907-401-410-%5B11085778%5D/11085778-p8.jpg,11085778-8-handprint-0.jpg,227.54963543176424,328.5653097384089,796.9929012391981,983.4758933386156
7461058,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-41-50-%5B7461058%5D/7461058-p12.jpg,7461058-12-handprint-0.jpg,105.66926263934614,237.0933834355465,678.4144256845416,928.8377493392574
10983896,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1903-31-40-%5B10983896%5D/10983896-p2.jpg,10983896-2-handprint-0.jpg,131.9588884257259,530.178821639471,1011.7386408063221,615.8409019917
7461047,46,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-20-31-40-%5B7461047%5D/7461047-p46.jpg,7461047-46-handprint-0.jpg,174.28033395098825,645.6752136752136,667.7606837606837,530.051282051282
7461058,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-41-50-%5B7461058%5D/7461058-p10.jpg,7461058-10-handprint-0.jpg,80.63209067151236,134.36062504051455,768.435923309788,1052.7983222352648
7461058,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-41-50-%5B7461058%5D/7461058-p8.jpg,7461058-8-handprint-0.jpg,94.7891019172553,123.9308095126674,761.9939455095863,1155.8695006922378
7461047,44,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-20-31-40-%5B7461047%5D/7461047-p44.jpg,7461047-44-handprint-0.jpg,80.18460787259616,615.3846153846154,676.9230769230769,523.0769230769232
7473995,8,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-391-400-%5B7473995%5D/7473995-p8.jpg,7473995-8-handprint-0.jpg,86.34157932123446,249.43602745288342,734.3536409787123,958.4971824151013
7461047,42,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-20-31-40-%5B7461047%5D/7461047-p42.jpg,7461047-42-handprint-0.jpg,102.98004932892623,600.4600133358788,651.851851851852,531.513665249296
7473995,5,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-391-400-%5B7473995%5D/7473995-p5.jpg,7473995-5-handprint-0.jpg,81.34697991672219,177.2531723111928,715.0067287041069,996.7279834310551
7461047,38,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-20-31-40-%5B7461047%5D/7461047-p38.jpg,7461047-38-handprint-0.jpg,134.20853921830482,625.4165151107318,696.8888888888888,504.16229279334493
7473995,3,https://invisibleaus.s3.amazonaws.com/ST84-1/1908-391-400-%5B7473995%5D/7473995-p3.jpg,7473995-3-handprint-0.jpg,180.58205169850743,170.16482396298906,678.3441858158029,934.1701560417154
7461058,4,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-41-50-%5B7461058%5D/7461058-p4.jpg,7461058-4-handprint-0.jpg,56.1372351160444,155.52629576632177,764.7547931382442,1098.8070836981549
7461047,36,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-20-31-40-%5B7461047%5D/7461047-p36.jpg,7461047-36-handprint-0.jpg,143.09400944288635,610.4877620707545,664.3874643874643,525.2450847606533
7461058,2,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-21-41-50-%5B7461058%5D/7461058-p2.jpg,7461058-2-handprint-0.jpg,39.95963673057518,137.63928539484317,776.9929364278506,1127.75414484807
7461047,32,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-20-31-40-%5B7461047%5D/7461047-p32.jpg,7461047-32-handprint-0.jpg,154.79315446380866,684.6490193620456,719.7264957264957,494.973958969524
7473907,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-71-80-%5B7473907%5D/7473907-p12.jpg,7473907-12-handprint-0.jpg,73.07366296670031,723.6550002604024,995.9233097880929,662.368257567339
7473907,12,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-71-80-%5B7473907%5D/7473907-p12.jpg,7473907-12-handprint-1.jpg,54.215943491422806,716.5834530265873,1007.7093844601415,669.4398048011541
7473907,10,https://invisibleaus.s3.amazonaws.com/ST84-1/1904-71-80-%5B7473907%5D/7473907-p10.jpg,7473907-10-handprint-0.jpg,30.64379414732594,731.9127630796415,1058.38950554995,684.768623750839
7461047,30,https://invisibleaus.s3.amazonaws.com/ST84-1/1909-20-31-40-%5B7461047%5D/7461047-p30.jpg,7461047-30-handprint-0.jpg,185.71509206396902,675.6732713269503,582.9059829059829,517.7236754323385
